id,api_model,api_link,is_boosted,title,alt_titles,main_reference_number,has_not_been_viewed_much,boost_rank,date_start,date_end,date_display,date_qualifier_title,date_qualifier_id,artist_display,place_of_origin,description,short_description,dimensions,dimensions_detail,medium_display,inscriptions,credit_line,catalogue_display,publication_history,exhibition_history,provenance_text,edition,publishing_verification_level,internal_department_id,fiscal_year,fiscal_year_deaccession,is_public_domain,is_zoomable,max_zoom_window_size,copyright_notice,has_multimedia_resources,has_educational_resources,has_advanced_imaging,colorfulness,latitude,longitude,latlon,is_on_view,on_loan_display,gallery_title,gallery_id,nomisma_id,artwork_type_title,artwork_type_id,department_title,department_id,artist_id,artist_title,alt_artist_ids,artist_ids,artist_titles,category_ids,category_titles,term_titles,style_id,style_title,alt_style_ids,style_ids,style_titles,classification_id,classification_title,alt_classification_ids,classification_ids,classification_titles,subject_id,alt_subject_ids,subject_ids,subject_titles,material_id,alt_material_ids,material_ids,material_titles,technique_id,alt_technique_ids,technique_ids,technique_titles,theme_titles,image_id,alt_image_ids,document_ids,sound_ids,video_ids,text_ids,section_ids,section_titles,site_ids,suggest_autocomplete_all,source_updated_at,updated_at,timestamp,thumbnail.lqip,thumbnail.width,thumbnail.height,thumbnail.alt_text,color.h,color.l,color.s,color.percentage,color.population,suggest_autocomplete_boosted,color,thumbnail
64399,artworks,https://api.artic.edu/api/v1/artworks/64399,False,Winter Disasters I,,1981.1188,True,,1939.0,1939.0,1939,,,"Kurt Seligmann
American, born Switzerland, 1900-1962",United States,,,Plate: 29 × 20.3 cm (11 7/16 × 8 in.); Sheet: 40.1 × 28.4 cm (15 13/16 × 11 3/16 in.),"[{'depth': None, 'width': 20, 'height': 29, 'diameter': None, 'clarification': 'Plate'}, {'depth': None, 'width': 28, 'height': 40, 'diameter': None, 'clarification': 'Sheet'}]",Aquatint and etching on cream wove paper,,Mary and Earle Ludgin Collection,"<p>Mason 67,1 II/II</p>",,,,,Web Basic,3,1982.0,,False,True,1280,"© 2018 Orange County Citizens Foundation / Artists Rights Society (ARS), New York",False,False,False,11.8126,,,,False,,,,,Print,18,Prints and Drawings,PC-13,40809.0,Kurt Seligmann,[],[40809],['Kurt Seligmann'],['PC-13'],['Prints and Drawings'],"['aquatint', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-147,aquatint,"['TM-17', 'TM-4']","['TM-147', 'TM-17', 'TM-4']","['aquatint', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],d773f1c1-b231-93d6-ecf2-f15a5f41638d,[],[],[],[],[],[],[],[],"[{'input': ['1981.1188'], 'contexts': {'groupings': ['accession']}}, {'input': ['Winter Disasters I'], 'weight': 1, 'contexts': {'groupings': ['title']}}]",2026-05-26T14:49:48-05:00,2026-05-26T18:03:36-05:00,2026-05-27T02:32:32-05:00,"data:image/gif;base64,R0lGODlhBAAFAPQAAElGRF1aV4R/eIWAeYyIgZSPiJWQiJiSipyXkJ6akqijmrOto7u1qr63rcG6sMS+s9vUydrUyt3WywAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAEAAUAAAURYFMQDAIEySIMinMYDxRFUggAOw==",4087.0,5676.0,A work made of aquatint and etching on cream wove paper.,,,,,,,,
58267,artworks,https://api.artic.edu/api/v1/artworks/58267,False,"Gustave Moreau (with a small hat), from Souvenirs Intimes",,1979.405,True,,1926.0,1926.0,1926,Made,4.0,"Georges Rouault
French, 1871-1958",France,,,Image: 23 × 17 cm (9 1/16 × 6 3/4 in.); Sheet: 32.5 × 25 cm (12 13/16 × 9 7/8 in.),"[{'depth': None, 'width': 17, 'height': 23, 'diameter': None, 'clarification': 'Image'}, {'depth': None, 'width': 25, 'height': 32, 'diameter': None, 'clarification': 'Sheet'}]",Lithograph on ivory wove paper,,Gift of Joel Starrels,<p>Chapon and Rouault 312 VI/VI</p>,,,,,Web Basic,3,,,False,True,1280,"© 2018 Artists Rights Society (ARS), New York / ADAGP, Paris",False,False,False,12.2666,,,,False,,,,,Print,18,Prints and Drawings,PC-13,36472.0,Georges Rouault,[],[36472],['Georges Rouault'],['PC-13'],['Prints and Drawings'],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-71,lithograph,"['TM-17', 'TM-4']","['TM-71', 'TM-17', 'TM-4']","['lithograph', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],d42f968f-4870-cd24-4e24-40f3e74fe5ab,[],[],[],[],[],[],[],[],"[{'input': ['1979.405'], 'contexts': {'groupings': ['accession']}}, {'input': ['Gustave Moreau (with a small hat), from Souvenirs Intimes'], 'weight': 108, 'contexts': {'groupings': ['title']}}]",2026-05-26T14:49:48-05:00,2026-05-26T18:03:36-05:00,2026-05-27T02:32:32-05:00,"data:image/gif;base64,R0lGODlhBAAFAPQAAEpHP0xJQVRRSVVSSmJdU2tnXI+Jfo+KfpONgZeRhJiThpiUh5uViaOcjqyll62mmcK/sMbCs8nDtMnEtAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAEAAUAAAURoJM0D0IUhgIEBzMIixRBUwgAOw==",2331.0,3000.0,A work made of lithograph on ivory wove paper.,39.0,55.0,25.0,0.0043732336236067156,40.0,,,
100048,artworks,https://api.artic.edu/api/v1/artworks/100048,False,The Dressmaker,,1983.23,False,,1916.0,1916.0,1916,Made,4.0,"Gino Severini
Italian, 1883-1966",Italy,,,Image: 18.3 × 12.7 cm (7 1/4 × 5 in.); Sheet: 37.7 × 27.5 cm (14 7/8 × 10 7/8 in.),"[{'depth': None, 'width': 12, 'height': 18, 'diameter': None, 'clarification': 'Image'}, {'depth': None, 'width': 27, 'height': 37, 'diameter': None, 'clarification': 'Sheet'}]",Woodcut on ivory laid Japanese paper,,Albert H. Wolf Endowment,<p>Pacini 21</p>,,,,,Web Basic,3,,,False,True,1280,"© 2018 Artists Rights Society (ARS), New York / ADAGP, Paris",False,False,False,12.3078,,,,False,,,,,Print,18,Prints and Drawings,PC-13,36613.0,Gino Severini,[],[36613],['Gino Severini'],['PC-13'],['Prints and Drawings'],"['linocut', 'paper (fiber product)', 'woodcut (process)', 'print', 'prints and drawing']",,,[],[],[],TM-223,linocut,"['TM-17', 'TM-4']","['TM-223', 'TM-17', 'TM-4']","['linocut', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],TM-3862,[],['TM-3862'],['woodcut (process)'],[],93b51530-072e-968c-bce1-3dfc5481d698,[],[],[],[],[],[],[],[],"[{'input': ['1983.23'], 'contexts': {'groupings': ['accession']}}, {'input': ['The Dressmaker'], 'weight': 204, 'contexts': {'groupings': ['title']}}]",2026-05-26T14:49:48-05:00,2026-05-26T18:03:35-05:00,2026-05-27T02:32:32-05:00,"data:image/gif;base64,R0lGODlhBAAFAPMAAJeRgbWunLixn8O7qcbArtbPvNjRvt/Xw9/XxN/YxeDZxuHZxuPbyeTcyejgzuvk0iH5BAAAAAAALAAAAAAEAAUAAAQPsCXGVhjHAHEQKUrzOEwEADs=",1668.0,2250.0,A work made of woodcut on ivory laid japanese paper.,43.0,45.0,14.0,0.0015649599213764136,15.0,,,
64428,artworks,https://api.artic.edu/api/v1/artworks/64428,False,Protected,,1981.1200,True,,1938.0,1938.0,1938,,,"Raphael Soyer
American, born Russia 1899-1987",United States,,,Plate: 34 × 15.5 cm (13 7/16 × 6 1/8 in.); Sheet: 40.9 × 30.2 cm (16 1/8 × 11 15/16 in.),"[{'depth': None, 'width': 15, 'height': 34, 'diameter': None, 'clarification': 'Plate'}, {'depth': None, 'width': 30, 'height': 40, 'diameter': None, 'clarification': 'Sheet'}]",Lithograph on ivory wove paper,,Mary and Earle Ludgin Collection,<p>Cole 55</p><p>Gettings 45</p>,,,,,Web Basic,3,1982.0,,False,False,843,,False,False,False,7.3346,,,,False,,,,,Print,18,Prints and Drawings,PC-13,36757.0,Raphael Soyer,[],[36757],['Raphael Soyer'],['PC-13'],['Prints and Drawings'],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-71,lithograph,"['TM-17', 'TM-4']","['TM-71', 'TM-17', 'TM-4']","['lithograph', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],32c09d6a-de43-a55e-8b00-b6ea05cc0d8c,[],[],[],[],[],[],[],[],"[{'input': ['1981.1200'], 'contexts': {'groupings': ['accession']}}, {'input': ['Protected'], 'weight': 17, 'contexts': {'groupings': ['title']}}]",2026-05-26T14:49:48-05:00,2026-05-26T18:03:35-05:00,2026-05-27T02:32:32-05:00,"data:image/gif;base64,R0lGODlhBAAFAPQAAGhlXmxqY3NwaoJ/d4SCepCOh5mXkKGdlqOgmcTDuNnXzt/f1eXi2ern3Ovo3uzq4O/u5ffz6vb06vj07AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAEAAUAAAURYHQgkzMATJMQyiMEi2QUUAgAOw==",2256.0,3000.0,A work made of lithograph on ivory wove paper.,38.0,35.0,47.0,0.00010581976988432842,1.0,,,
102200,artworks,https://api.artic.edu/api/v1/artworks/102200,False,Spanish Civil War,,1984.143,True,,1937.0,1937.0,1937,,,"Henry Simon
American, born Poland, 1901-1995",United States,,,Image: 32.9 × 22.8 cm (13 × 9 in.); Sheet: 40.4 × 31.3 cm (15 15/16 × 12 3/8 in.),"[{'depth': None, 'width': 22, 'height': 32, 'diameter': None, 'clarification': 'Image'}, {'depth': None, 'width': 31, 'height': 40, 'diameter': None, 'clarification': 'Sheet'}]",Lithograph on cream wove paper,,Gift of Henry Simon,,,,,,Web Basic,3,,,False,False,843,,False,False,False,14.2905,,,,False,,,,,Print,18,Prints and Drawings,PC-13,36699.0,Henry Simon,[],[36699],['Henry Simon'],['PC-13'],['Prints and Drawings'],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-71,lithograph,"['TM-17', 'TM-4']","['TM-71', 'TM-17', 'TM-4']","['lithograph', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],d8f022ad-c71b-fe26-aabf-6bcbcefb6960,[],[],[],[],[],[],[],[],"[{'input': ['1984.143'], 'contexts': {'groupings': ['accession']}}, {'input': ['Spanish Civil War'], 'weight': 52, 'contexts': {'groupings': ['title']}}]",2026-05-26T14:49:48-05:00,2026-05-26T18:03:34-05:00,2026-05-27T02:32:32-05:00,"data:image/gif;base64,R0lGODlhBAAFAPQAAFpVSWplV3NtXXJtX396aIV/bYWAcomDdJeSgKOejaahjq+pl6+pmLGrmbCrmrOunbawn7WwoNDLudHMuwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAEAAUAAAURYHMYEAIIiUIUCxMMjvREUwgAOw==",2356.0,3000.0,A work made of lithograph on cream wove paper.,46.0,49.0,16.0,0.01802022908907189,163.0,,,
102162,artworks,https://api.artic.edu/api/v1/artworks/102162,False,Siren,,1984.106,True,,1929.0,1929.0,1929,,,"Albert Sterner
American, born England, 1863-1946",United States,,,Image: 22.5 × 30.5 cm (8 7/8 × 12 1/16 in.); Sheet: 27 × 36 cm (10 11/16 × 14 3/16 in.),"[{'depth': None, 'width': 30, 'height': 22, 'diameter': None, 'clarification': 'Image'}, {'depth': None, 'width': 36, 'height': 27, 'diameter': None, 'clarification': 'Sheet'}]","Monotype on off white laid paper, laid down on white Japanese paper",,Purchased with funds provided by the Earle Ludgin Estate,,,,,,Web Basic,3,1984.0,,False,False,843,,False,False,False,18.42,,,,False,,,,,Print,18,Prints and Drawings,PC-13,36796.0,Albert Sterner,[],[36796],['Albert Sterner'],['PC-13'],['Prints and Drawings'],"['monotype', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-227,monotype,"['TM-17', 'TM-4']","['TM-227', 'TM-17', 'TM-4']","['monotype', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],e82ca715-9649-9610-ad5c-8983129d7e21,[],[],[],[],[],[],[],[],"[{'input': ['1984.106'], 'contexts': {'groupings': ['accession']}}, {'input': ['Siren'], 'weight': 1, 'contexts': {'groupings': ['title']}}]",2026-05-26T14:49:48-05:00,2026-05-26T18:03:34-05:00,2026-05-27T02:32:32-05:00,"data:image/gif;base64,R0lGODlhBgAFAPQAACglHS0pH0pFN01HOFROPGpkTnBqU4B5YoqEdY2Id46IeJGKcJWPfqCZfpiTgJmUhJ6XhJ6ZhaCahqGciaeghaqhh6iii7q2pse/q8fDsNDJstfSu+Daw+PexQAAAAAAACH5BAAAAAAALAAAAAAGAAUAAAUYIPdMUoJdADEISHY0VAVtRrEEShdZDqOFADs=",3000.0,2320.0,"A work made of monotype on off white laid paper, laid down on white japanese paper.",44.0,49.0,17.0,0.05385382325757411,296.0,,,
104331,artworks,https://api.artic.edu/api/v1/artworks/104331,False,La Lecon de Mandoline,,1985.492,True,,1909.0,1967.0,n.d.,Artist's working dates,15.0,"Mily Possoz
Portuguese, 1889-1968",Portugal,,,,[],Color etching and engraving on wove paper,,Bequest of Janis H. Palmer,,,,,,Web Basic,3,,,False,False,843,,False,False,False,25.2368,,,,False,,,,,Print,18,Prints and Drawings,PC-13,20876.0,Mily Possoz,[],[20876],['Mily Possoz'],['PC-13'],['Prints and Drawings'],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-18,etching,"['TM-17', 'TM-4']","['TM-18', 'TM-17', 'TM-4']","['etching', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],6347299c-fe4b-37ab-4df6-09938eaf070b,[],[],[],[],[],[],[],[],"[{'input': ['1985.492'], 'contexts': {'groupings': ['accession']}}, {'input': ['La Lecon de Mandoline'], 'weight': 22, 'contexts': {'groupings': ['title']}}]",2026-05-26T14:49:48-05:00,2026-05-26T18:03:33-05:00,2026-05-27T02:32:32-05:00,"data:image/gif;base64,R0lGODlhBAAFAPQAAKmhfq6ofL+4ksq9j8a+nszEocTCqNXLpdHIqNLKr9XJrNbOsNnRt97Ut+Tavujfw+zky+rjzOvkzvHp0wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAEAAUAAAUR4JMwDgIEhSEMx0IozSRFUAgAOw==",2203.0,3000.0,A work made of color etching and engraving on wove paper.,51.0,42.0,55.0,0.004133239095481956,40.0,,,
102698,artworks,https://api.artic.edu/api/v1/artworks/102698,False,Sprokelend Kind,,1984.645,True,,1899.0,1899.0,1899,,,"Jan Toorop
Dutch, 1858-1928",Holland,,,Plate: 15.6 × 18.7 cm (6 3/16 × 7 3/8 in.); Sheet: 20.6 × 23.1 cm (8 1/8 × 9 1/8 in.),"[{'depth': None, 'width': 18, 'height': 15, 'diameter': None, 'clarification': 'Plate'}, {'depth': None, 'width': 23, 'height': 20, 'diameter': None, 'clarification': 'Sheet'}]",Color drypoint in orange on ivory wove paper,,Purchased with funds provided by Mr. and Mrs. Noel Rothman,,,,,,Web Basic,3,,,True,True,-1,,False,False,False,24.2353,,,,False,,,,,Print,18,Prints and Drawings,PC-13,32942.0,Jan Toorop,[],[32942],['Jan Toorop'],['PC-13'],['Prints and Drawings'],"['drypoint', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-154,drypoint,"['TM-17', 'TM-4']","['TM-154', 'TM-17', 'TM-4']","['drypoint', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],4b985ba1-8d74-1ccf-6520-58837210a486,[],[],[],[],[],[],[],[],"[{'input': ['1984.645'], 'contexts': {'groupings': ['accession']}}, {'input': ['Sprokelend Kind'], 'weight': 44, 'contexts': {'groupings': ['title']}}]",2026-05-26T14:49:48-05:00,2026-05-26T18:03:33-05:00,2026-05-27T02:32:32-05:00,"data:image/gif;base64,R0lGODlhBgAFAPQAALKXe7ecf7adf7edgLmfgLmggrmhg7uggrqhg7ujhLujhb+mh7+rk8Gvl8OzmsW0m8u7o8y8pM29pcq9qsu/q8y9qM6/qc6/qszAq83CrM7Drs/Dr9HJttTMuAAAAAAAACH5BAAAAAAALAAAAAAGAAUAAAUYYLdpGcVBiFIAVbQYQnBJRDIcFvY4DTOFADs=",866.0,768.0,A work made of color drypoint in orange on ivory wove paper.,44.0,93.0,95.0,0.0015858818454589855,10.0,,,
105505,artworks,https://api.artic.edu/api/v1/artworks/105505,False,"La Rue d'Orchampt (Orchampt Street), plate 12 from Album de lithographies originales",,1986.467,True,,1925.0,1926.0,1925–26,,,"Maurice Utrillo
French, 1883-1955",France,,,Image: 20.4 × 29.6 cm (8 1/16 × 11 11/16 in.); Sheet: 28.5 × 37 cm (11 1/4 × 14 5/8 in.),"[{'depth': None, 'width': 29, 'height': 20, 'diameter': None, 'clarification': 'Image'}, {'depth': None, 'width': 37, 'height': 28, 'diameter': None, 'clarification': 'Sheet'}]",Lithograph in black on ivory laid paper,,Gift of Mrs. T. Alcock,,,,,,Web Basic,3,1987.0,,False,True,1280,"© 2018 Artists Rights Society (ARS), New York / ADAGP, Paris",False,False,False,10.9499,,,,False,,,,,Print,18,Prints and Drawings,PC-13,37076.0,Maurice Utrillo,[],[37076],['Maurice Utrillo'],['PC-13'],['Prints and Drawings'],"['lithograph', 'paper (fiber product)', '21st Century', 'print', 'prints and drawing']",TM-12913,21st Century,[],['TM-12913'],['21st Century'],TM-71,lithograph,"['TM-17', 'TM-4']","['TM-71', 'TM-17', 'TM-4']","['lithograph', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],f13e1751-130b-324c-de91-6bbd8e06c94f,[],[],[],[],[],[],[],[],"[{'input': ['1986.467'], 'contexts': {'groupings': ['accession']}}, {'input': [""La Rue d'Orchampt (Orchampt Street), plate 12 from Album de lithographies originales""], 'weight': 77, 'contexts': {'groupings': ['title']}}]",2026-05-26T14:49:48-05:00,2026-05-26T18:03:32-05:00,2026-05-27T02:32:32-05:00,"data:image/gif;base64,R0lGODlhBwAFAPUAAGxpXYF+cYOBc4SBdJiUh5qXiaOfj6OgkKaikauml6uol7WxoMK/rczJuM7KutrVw9zZx93YyN/byN/cyt/czN/czuHcyePdzOTfzuXfz+bj0+jk0Ork0+jl1Ovm1uzn1u7p1gAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAHAAUAAAYhQI/jYQF9OJQAALG4fCqFwUFA8GgaDIMiEelMIJINJhMEADs=",3000.0,2272.0,A work made of lithograph in black on ivory laid paper.,47.0,48.0,10.0,0.023241371873105827,125.0,,,
75234,artworks,https://api.artic.edu/api/v1/artworks/75234,False,The Window,,1989.638,True,,1954.0,1954.0,1954,,,"Raphael Soyer
American, born Russia 1899-1987",United States,,,Image: 28 × 24.5 cm (11 1/16 × 9 11/16 in.); Sheet: 35 × 31.5 cm (13 13/16 × 12 7/16 in.),"[{'depth': None, 'width': 24, 'height': 28, 'diameter': None, 'clarification': 'Image'}, {'depth': None, 'width': 31, 'height': 35, 'diameter': None, 'clarification': 'Sheet'}]",Llithograph on ivory wove paper,,Gift of Mr. and Mrs. Noah G. Hoffman,<p>Cole 70</p>,,,,,Web Basic,3,1990.0,,False,False,843,,False,False,False,9.2682,,,,False,,,,,Print,18,Prints and Drawings,PC-13,36757.0,Raphael Soyer,[],[36757],['Raphael Soyer'],['PC-13'],['Prints and Drawings'],"['lithograph', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-71,lithograph,"['TM-17', 'TM-4']","['TM-71', 'TM-17', 'TM-4']","['lithograph', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],da0b4368-e3ce-af89-5f87-0d552ca7abba,[],[],[],[],[],[],[],[],"[{'input': ['1989.638'], 'contexts': {'groupings': ['accession']}}, {'input': ['The Window'], 'weight': 14, 'contexts': {'groupings': ['title']}}]",2026-05-26T14:49:49-05:00,2026-05-26T18:03:32-05:00,2026-05-27T02:32:32-05:00,"data:image/gif;base64,R0lGODlhBAAFAPQAACsoJTAuKkM/Ok5LRmRhWY+LhY+MhZiUjJiUjqiimamlnK2oobezprizqbm2rLq3rcbCu83IwNLOxOPe1AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAEAAUAAAUR4LQgUSIARcMMh0IEBvQ4UggAOw==",2641.0,3000.0,A work made of llithograph on ivory wove paper.,49.0,52.0,13.0,0.004462343399636319,36.0,,,
117690,artworks,https://api.artic.edu/api/v1/artworks/117690,False,Copyist at the Metropolitan Museum,,1991.670,False,,1908.0,1908.0,1908,Made,4.0,"John Sloan (American, 1871-1951)
printed by Ernest David Roth (American, born Germany, 1879-1964)",United States,,,Image/plate: 19.1 × 22.7 cm (7 9/16 × 8 15/16 in.); Sheet: 28 × 33.5 cm (11 1/16 × 13 1/4 in.),"[{'depth': None, 'width': 22, 'height': 19, 'diameter': None, 'clarification': 'Image/plate'}, {'depth': None, 'width': 33, 'height': 28, 'diameter': None, 'clarification': 'Sheet'}]",Etching on cream wove paper,,Gift of T. Stanton Armour,<p>Morse 148 VIII/VIII</p>,,,,,Web Basic,3,1992.0,,False,True,1280,"© 2018 Delaware Art Museum / Artists Rights Society (ARS), New York",False,False,False,13.8855,,,,False,,,,,Print,18,Prints and Drawings,PC-13,36710.0,John Sloan,[],[36710],['John Sloan'],['PC-13'],['Prints and Drawings'],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-18,etching,"['TM-17', 'TM-4']","['TM-18', 'TM-17', 'TM-4']","['etching', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],92cd4da5-865c-185e-5b22-39b151e55ce2,[],[],[],[],[],[],[],[],"[{'input': ['1991.670'], 'contexts': {'groupings': ['accession']}}, {'input': ['Copyist at the Metropolitan Museum'], 'weight': 270, 'contexts': {'groupings': ['title']}}]",2026-05-26T14:49:49-05:00,2026-05-26T18:03:31-05:00,2026-05-27T02:32:32-05:00,"data:image/gif;base64,R0lGODlhBgAFAPQAAEVBNUtHPVJOQVhTRGNdS2ZgUW9pVnFrWXZwXnlyXnt1YYqCba6olrOsmbOsmrqynrqzn7y0ob22o8C5psK7qcS8qcS8q8a9q8S9rMS/rcfArMbArcfBr8nCrwAAAAAAACH5BAAAAAAALAAAAAAGAAUAAAUYYAc1T3RxB5EsViYMRoFtAaAglOYwk1SFADs=",3000.0,2499.0,A work made of etching on cream wove paper.,50.0,49.0,22.0,0.004055520069754946,24.0,,,
117689,artworks,https://api.artic.edu/api/v1/artworks/117689,False,The Women's Page,,1991.669,True,,1905.0,1905.0,1905,Made,4.0,"John Sloan (American, 1871-1951)
printed by Ernest David Roth (American, born Germany, 1879-1964)",United States,,,Image: 11.5 × 16.7 cm (4 9/16 × 6 5/8 in.); Plate: 12.7 × 17.7 cm (5 × 7 in.); Sheet: 21.8 × 30 cm (8 5/8 × 11 13/16 in.),"[{'depth': None, 'width': 16, 'height': 11, 'diameter': None, 'clarification': 'Image'}, {'depth': None, 'width': 17, 'height': 12, 'diameter': None, 'clarification': 'Plate'}, {'depth': None, 'width': 30, 'height': 21, 'diameter': None, 'clarification': 'Sheet'}]",Etching in black on ivory laid paper,,Gift of T. Stanton Armour,<p>Morse 132 II/II</p>,,,,,Web Basic,3,1992.0,,False,True,1280,"© 2018 Delaware Art Museum / Artists Rights Society (ARS), New York",False,False,False,8.6198,,,,False,,,,,Print,18,Prints and Drawings,PC-13,36710.0,John Sloan,[],[36710],['John Sloan'],['PC-13'],['Prints and Drawings'],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",,,[],[],[],TM-18,etching,"['TM-17', 'TM-4']","['TM-18', 'TM-17', 'TM-4']","['etching', 'print', 'prints and drawing']",,[],[],[],TM-2982,[],['TM-2982'],['paper (fiber product)'],,[],[],[],[],79918aee-cf8e-fc17-47af-fdc312f33fcf,[],[],[],[],[],[],[],[],"[{'input': ['1991.669'], 'contexts': {'groupings': ['accession']}}, {'input': [""The Women's Page""], 'weight': 161, 'contexts': {'groupings': ['title']}}]",2026-05-26T14:49:49-05:00,2026-05-26T18:03:31-05:00,2026-05-27T02:32:32-05:00,"data:image/gif;base64,R0lGODlhBwAFAPUAAExJP2JgVWVjW2xpXG5rYXd0aX98b4N/coOBdJuZjJ2Zjqilma2pnrCtoLOvosXBtcjCtcfEuMrEuMrGusvIuszIu8zIvMzKvc7KvtDMv8/NwNHNwdHOwNbRxdTSxdXSxtnWygAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAHAAUAAAYhQIwl8phYJJ+GAXFwbECJQQCg6HgWBQGBsaFcNJxMBRIEADs=",3000.0,2165.0,A work made of etching in black on ivory laid paper.,54.0,51.0,12.0,0.007218892426796529,37.0,,,
