name,price,rating,sale_count
"<span class=""su-styled-text primary default"">Shop on eBay</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$20.00</span> <span class=""su-styled-text secondary large"">or Best Offer</span>",,"<span class=""su-styled-text primary default"">Shop on eBay</span> <span class=""su-styled-text secondary default"">Brand New</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$20.00</span> <span class=""su-styled-text secondary large"">or Best Offer</span>"
"<span class=""su-styled-text primary default"">Shop on eBay</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$20.00</span> <span class=""su-styled-text secondary large"">or Best Offer</span>",,"<span class=""su-styled-text primary default"">Shop on eBay</span> <span class=""su-styled-text secondary default"">Brand New</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$20.00</span> <span class=""su-styled-text secondary large"">or Best Offer</span>"
"<span class=""su-styled-text primary default"">Dell Latitude 5410 Laptop 14” Intel Core i7 16GB RAM 256GB SSD Windows 11 Pro</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$296.09</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">60 sold</span>",,"<span class=""su-styled-text primary default"">Dell Latitude 5410 Laptop 14” Intel Core i7 16GB RAM 256GB SSD Windows 11 Pro</span> <span class=""su-styled-text secondary default"">Good - Refurbished · </span> <span class=""su-styled-text secondary default"">Dell</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$296.09</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">60 sold</span> <span class=""su-styled-text primary large"">discountcomputerdepot </span> <span class=""su-styled-text primary large"">99.3% positive (154.7K)</span> <span class=""su-styled-text default"">eBay Refurbished</span>"
"<span class=""su-styled-text primary default"">Lenovo Thinkpad 14"" FHD Gaming Laptop AMD Ryzen 5 PRO 4.0GHz 48GB RAM 4TB SSD</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$389.99</span> <span class=""su-styled-text primary bold default s-card__price""> to </span> <span class=""su-styled-text primary bold large-1 s-card__price"">$1,088.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span>",,"<span class=""su-styled-text primary default"">Lenovo Thinkpad 14"" FHD Gaming Laptop AMD Ryzen 5 PRO 4.0GHz 48GB RAM 4TB SSD</span> <span class=""su-styled-text secondary default"">✨6 CORE AMD! ⚡️ RADEON RX Graphics!📦 Fast Shipping!</span> <span class=""su-styled-text secondary default"">Excellent - Refurbished</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$389.99</span> <span class=""su-styled-text primary bold default s-card__price""> to </span> <span class=""su-styled-text primary bold large-1 s-card__price"">$1,088.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text default"">aaa_pcs  100% positive (7.3K)</span> <span class=""su-styled-text default"">eBay Refurbished</span>"
"<span class=""su-styled-text primary default"">2026 HP Laptop Computer 17.3 FHD 6-Core Ryzen 5 Up to 64GB RAM &amp; 2TB SSD Win Pro</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$549.00</span> <span class=""su-styled-text primary bold default s-card__price""> to </span> <span class=""su-styled-text primary bold large-1 s-card__price"">$1,399.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">11+ watchers</span>",,"<span class=""su-styled-text primary default"">2026 HP Laptop Computer 17.3 FHD 6-Core Ryzen 5 Up to 64GB RAM &amp; 2TB SSD Win Pro</span> <span class=""su-styled-text secondary default"">✅Lifetime Office 2024 ✅12GB|32GB|64GB RAM✅512GB|2TB SSD</span> <span class=""su-styled-text secondary default"">Brand New</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$549.00</span> <span class=""su-styled-text primary bold default s-card__price""> to </span> <span class=""su-styled-text primary bold large-1 s-card__price"">$1,399.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">11+ watchers</span> <span class=""su-styled-text primary large"">hellogoodlife1 </span> <span class=""su-styled-text primary large"">97.9% positive (18.9K)</span>"
"<span class=""su-styled-text primary default"">Lenovo ThinkPad 14"" FHD Laptop Quad-Core i7 4.8GHz 8GB RAM 512GB SSD Windows 11</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$255.62</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">190 sold</span>",,"<span class=""su-styled-text primary default"">Lenovo ThinkPad 14"" FHD Laptop Quad-Core i7 4.8GHz 8GB RAM 512GB SSD Windows 11</span> <span class=""su-styled-text secondary default"">Good - Refurbished · </span> <span class=""su-styled-text secondary default"">Lenovo</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$255.62</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">190 sold</span> <span class=""su-styled-text primary large"">discountcomputerdepot </span> <span class=""su-styled-text primary large"">99.3% positive (154.7K)</span> <span class=""su-styled-text default"">eBay Refurbished</span>"
"<span class=""su-styled-text primary default"">Dell 15 Laptop, 15.6-inch FHD Touchscreen, AMD Ryzen 5-7530U, 8GB RAM, 512GB</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$250.00</span> <span class=""su-styled-text secondary strikethrough large"">$299.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">Last one</span> <span class=""su-styled-text primary bold large"">7 sold</span> <span class=""su-styled-text negative bold large"">Extra 10% off with coupon</span>",,"<span class=""su-styled-text primary default"">Dell 15 Laptop, 15.6-inch FHD Touchscreen, AMD Ryzen 5-7530U, 8GB RAM, 512GB</span> <span class=""su-styled-text secondary default"">SSD, Black</span> <span class=""su-styled-text secondary default"">Very Good - Refurbished · </span> <span class=""su-styled-text secondary default"">Dell</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$250.00</span> <span class=""su-styled-text secondary strikethrough large"">$299.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">Last one</span> <span class=""su-styled-text primary bold large"">7 sold</span> <span class=""su-styled-text negative bold large"">Extra 10% off with coupon</span> <span class=""su-styled-text primary large"">vipoutlet </span> <span class=""su-styled-text primary large"">95.9% positive (693.2K)</span> <span class=""su-styled-text default"">eBay Refurbished</span>"
"<span class=""su-styled-text primary default"">15.6"" Lenovo ThinkPad Laptop: Intel i5! 16GB RAM - 512GB SSD! Webcam! Zorin O.S!</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$149.89</span> <span class=""su-styled-text secondary strikethrough large"">$249.89</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">6 watchers</span>",,"<span class=""su-styled-text primary default"">15.6"" Lenovo ThinkPad Laptop: Intel i5! 16GB RAM - 512GB SSD! Webcam! Zorin O.S!</span> <span class=""su-styled-text secondary default"">Stop Planned Obsolescence w Zorin OS! 1 Year Warranty!</span> <span class=""su-styled-text secondary default"">Good - Refurbished · </span> <span class=""su-styled-text secondary default"">Lenovo</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$149.89</span> <span class=""su-styled-text secondary strikethrough large"">$249.89</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">6 watchers</span> <span class=""su-styled-text default"">rinuvo  99.7% positive (12.1K)</span> <span class=""su-styled-text default"">eBay Refurbished</span>"
"<span class=""su-styled-text primary default"">ThinkPad X1 Carbon Gen 9, i7‑1185G7, 32GB, 512GB SSD, Win 11 Pro, Black</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$399.99</span> <span class=""su-styled-text secondary strikethrough large"">$845.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">Last one</span> <span class=""su-styled-text primary bold large"">18 watchers</span>",,"<span class=""su-styled-text primary default"">ThinkPad X1 Carbon Gen 9, i7‑1185G7, 32GB, 512GB SSD, Win 11 Pro, Black</span> <span class=""su-styled-text secondary default"">Excellent - Refurbished · </span> <span class=""su-styled-text secondary default"">Lenovo · </span> <span class=""su-styled-text secondary default"">512 GB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$399.99</span> <span class=""su-styled-text secondary strikethrough large"">$845.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">Last one</span> <span class=""su-styled-text primary bold large"">18 watchers</span> <span class=""su-styled-text primary large"">ingrammicrorefurbished </span> <span class=""su-styled-text primary large"">99.9% positive (1.3K)</span> <span class=""su-styled-text default"">eBay Refurbished</span>"
"<span class=""su-styled-text primary default"">Lenovo Chromebook N21 11.6"" Intel N2840 @ 2.16GHz 4GB RAM 16GB with Charger</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$34.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary bold large"">297 sold</span> <span class=""su-styled-text negative bold large"">Save up to 7% when you buy more</span>",,"<span class=""su-styled-text primary default"">Lenovo Chromebook N21 11.6"" Intel N2840 @ 2.16GHz 4GB RAM 16GB with Charger</span> <span class=""su-styled-text secondary default"">Pre-Owned · </span> <span class=""su-styled-text secondary default"">Lenovo · </span> <span class=""su-styled-text secondary default"">16 GB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$34.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary bold large"">297 sold</span> <span class=""su-styled-text negative bold large"">Save up to 7% when you buy more</span> <span class=""su-styled-text primary large"">szirious </span> <span class=""su-styled-text primary large"">99.7% positive (368)</span>"
"<span class=""su-styled-text primary default"">ACEMAGIC 15.6"" FHD Laptop Intel 12th Alder Lake N97 16GB RAM 512GB refurbished</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$199.99</span> <span class=""su-styled-text secondary strikethrough large"">$299.99</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text negative bold large"">20% off with coupon. Max $350 off</span>",,"<span class=""su-styled-text primary default"">ACEMAGIC 15.6"" FHD Laptop Intel 12th Alder Lake N97 16GB RAM 512GB refurbished</span> <span class=""su-styled-text secondary default"">Certified - Refurbished · </span> <span class=""su-styled-text secondary default"">Acemagic</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$199.99</span> <span class=""su-styled-text secondary strikethrough large"">$299.99</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text negative bold large"">20% off with coupon. Max $350 off</span> <span class=""su-styled-text primary large"">kamrui_outlet_store </span> <span class=""su-styled-text primary large"">99.8% positive (1.7K)</span> <span class=""su-styled-text default"">eBay Refurbished</span>"
"<span class=""su-styled-text primary default"">Acer Aspire Go 15.3"" Laptop 8GB RAM 256GB SSD Intel i5 UHD AG15-51P Refurbished</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$262.25</span> <span class=""su-styled-text secondary strikethrough large"">$449.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">300 sold</span>",,"<span class=""su-styled-text primary default"">Acer Aspire Go 15.3"" Laptop 8GB RAM 256GB SSD Intel i5 UHD AG15-51P Refurbished</span> <span class=""su-styled-text secondary default"">Certified - Refurbished · </span> <span class=""su-styled-text secondary default"">Acer</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$262.25</span> <span class=""su-styled-text secondary strikethrough large"">$449.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">300 sold</span> <span class=""su-styled-text primary large"">acer </span> <span class=""su-styled-text primary large"">98.9% positive (112.7K)</span> <span class=""su-styled-text default"">eBay Refurbished</span>"
"<span class=""su-styled-text primary default"">HP 14"" Laptop Intel Processor N150 16GB RAM 128GB UFS Microsoft AI Office 365</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$195.87</span> <span class=""su-styled-text primary bold default s-card__price""> to </span> <span class=""su-styled-text primary bold large-1 s-card__price"">$325.35</span> <span class=""su-styled-text secondary strikethrough large"">$294.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">19+ watchers</span> <span class=""su-styled-text negative bold large"">Save up to 5% when you buy more</span>",,"<span class=""su-styled-text primary default"">HP 14"" Laptop Intel Processor N150 16GB RAM 128GB UFS Microsoft AI Office 365</span> <span class=""su-styled-text secondary default"">Brand New</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$195.87</span> <span class=""su-styled-text primary bold default s-card__price""> to </span> <span class=""su-styled-text primary bold large-1 s-card__price"">$325.35</span> <span class=""su-styled-text secondary strikethrough large"">$294.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">19+ watchers</span> <span class=""su-styled-text negative bold large"">Save up to 5% when you buy more</span> <span class=""su-styled-text primary large"">rockystoneelectronicsllc </span> <span class=""su-styled-text primary large"">98.6% positive (2.3K)</span>"
"<span class=""su-styled-text primary default"">Core Innovations 15.6 Full HD Laptop Intel Celeron N4020 4GB RAM 64GB SSD</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$132.98</span> <span class=""su-styled-text secondary strikethrough large"">$139.98</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">Last one</span> <span class=""su-styled-text primary bold large"">5 watchers</span>",,"<span class=""su-styled-text primary default"">Core Innovations 15.6 Full HD Laptop Intel Celeron N4020 4GB RAM 64GB SSD</span> <span class=""su-styled-text secondary default"">Very Good - Refurbished</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$132.98</span> <span class=""su-styled-text secondary strikethrough large"">$139.98</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">Last one</span> <span class=""su-styled-text primary bold large"">5 watchers</span> <span class=""su-styled-text default"">txs_corp  99% positive (2.2K)</span> <span class=""su-styled-text default"">eBay Refurbished</span>"
"<span class=""su-styled-text primary default"">Dell Latitude 5410 Laptop 14” FHD Core i7 16GB RAM 512GB SSD Windows 11 Pro HDMI</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$323.26</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">197 sold</span> <span class=""su-styled-text negative bold large"">Save up to 5% when you buy more</span>",,"<span class=""su-styled-text primary default"">Dell Latitude 5410 Laptop 14” FHD Core i7 16GB RAM 512GB SSD Windows 11 Pro HDMI</span> <span class=""su-styled-text secondary default"">Good - Refurbished · </span> <span class=""su-styled-text secondary default"">Dell</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$323.26</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">197 sold</span> <span class=""su-styled-text negative bold large"">Save up to 5% when you buy more</span> <span class=""su-styled-text primary large"">discountcomputerdepot </span> <span class=""su-styled-text primary large"">99.3% positive (154.7K)</span> <span class=""su-styled-text default"">eBay Refurbished</span>"
"<span class=""su-styled-text primary default"">2026 HP Laptop 15 AMD Ryzen 7 Upto 4.5 GHz 64GB RAM &amp; 2TB SSD Office Touchscreen</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$489.00</span> <span class=""su-styled-text primary bold default s-card__price""> to </span> <span class=""su-styled-text primary bold large-1 s-card__price"">$1,329.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span>",,"<span class=""su-styled-text primary default"">2026 HP Laptop 15 AMD Ryzen 7 Upto 4.5 GHz 64GB RAM &amp; 2TB SSD Office Touchscreen</span> <span class=""su-styled-text secondary default"">✅Lifetime Office 2024+Win 11 Pro✅Fast Shipping ✅On Sale</span> <span class=""su-styled-text secondary default"">Brand New</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$489.00</span> <span class=""su-styled-text primary bold default s-card__price""> to </span> <span class=""su-styled-text primary bold large-1 s-card__price"">$1,329.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary large"">hellogoodlife1 </span> <span class=""su-styled-text primary large"">97.9% positive (18.9K)</span>"
"<span class=""su-styled-text primary default"">2026 HP Laptop Computer 15.6"" Touch 13th Gen Intel i5, 16GB RAM 512GB SSD WinPro</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$559.00</span> <span class=""su-styled-text secondary strikethrough large"">$1,159.00</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">63 watchers</span>",,"<span class=""su-styled-text primary default"">2026 HP Laptop Computer 15.6"" Touch 13th Gen Intel i5, 16GB RAM 512GB SSD WinPro</span> <span class=""su-styled-text secondary default"">✅Lifetime Office 2024 ✅Touch Screen ✅On Sale Fast Ship</span> <span class=""su-styled-text secondary default"">Brand New · </span> <span class=""su-styled-text secondary default"">HP · </span> <span class=""su-styled-text secondary default"">512 GB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$559.00</span> <span class=""su-styled-text secondary strikethrough large"">$1,159.00</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">63 watchers</span> <span class=""su-styled-text primary large"">hellogoodlife1 </span> <span class=""su-styled-text primary large"">97.9% positive (18.9K)</span>"
"<span class=""su-styled-text primary default"">HP - Laptop - 15.6"" - Intel® Core™ i7 - 16GB RAM - 512GB SSD - Free Shipping</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$499.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text negative bold large"">Almost gone</span> <span class=""su-styled-text primary bold large"">23 sold</span>",,"<span class=""su-styled-text primary default"">HP - Laptop - 15.6"" - Intel® Core™ i7 - 16GB RAM - 512GB SSD - Free Shipping</span> <span class=""su-styled-text secondary default"">Brand New · </span> <span class=""su-styled-text secondary default"">HP</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$499.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text negative bold large"">Almost gone</span> <span class=""su-styled-text primary bold large"">23 sold</span> <span class=""su-styled-text primary large"">marrsinc </span> <span class=""su-styled-text primary large"">99.8% positive (68.6K)</span>"
"<span class=""su-styled-text primary default"">Microsoft Surface Laptop 3, 13.5"" Touch, Intel i7, 16GB RAM, 256GB SSD - Black</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$309.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">149 sold</span>",,"<span class=""su-styled-text primary default"">Microsoft Surface Laptop 3, 13.5"" Touch, Intel i7, 16GB RAM, 256GB SSD - Black</span> <span class=""su-styled-text secondary default"">Open Box · </span> <span class=""su-styled-text secondary default"">Microsoft</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$309.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">149 sold</span> <span class=""su-styled-text primary large"">bigdeals </span> <span class=""su-styled-text primary large"">99.3% positive (457.3K)</span>"
"<span class=""su-styled-text primary default"">Panasonic Toughbook CF-54 Touch GPS LTE PC i5-6300U 8GB RAM 256GB SSD Win10 Pro</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$189.99</span> <span class=""su-styled-text secondary strikethrough large"">$199.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">22 sold</span>",,"<span class=""su-styled-text primary default"">Panasonic Toughbook CF-54 Touch GPS LTE PC i5-6300U 8GB RAM 256GB SSD Win10 Pro</span> <span class=""su-styled-text secondary default"">Good - Refurbished · </span> <span class=""su-styled-text secondary default"">Panasonic</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$189.99</span> <span class=""su-styled-text secondary strikethrough large"">$199.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">22 sold</span> <span class=""su-styled-text default"">titan.deals  100% positive (25.1K)</span> <span class=""su-styled-text default"">eBay Refurbished</span>"
"<span class=""su-styled-text primary default"">Dell Usedc15250Hbtshtsn 15.6"" 13th Gen Intel® Core™ i7-1355U, 10 cores 512 GB SS</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$599.99</span> <span class=""su-styled-text secondary strikethrough large"">$869.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">127 sold</span>",,"<span class=""su-styled-text primary default"">Dell Usedc15250Hbtshtsn 15.6"" 13th Gen Intel® Core™ i7-1355U, 10 cores 512 GB SS</span> <span class=""su-styled-text secondary default"">Direct from Dell. Buy with Confidence!</span> <span class=""su-styled-text secondary default"">Brand New · </span> <span class=""su-styled-text secondary default"">Dell</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$599.99</span> <span class=""su-styled-text secondary strikethrough large"">$869.99</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free delivery</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text primary bold large"">127 sold</span> <span class=""su-styled-text primary large"">dell </span> <span class=""su-styled-text primary large"">98.4% positive (30.3K)</span> <span class=""su-styled-text default"">Direct from Dell</span>"
