id,adult,title,video,overview,softcore,genre_ids,popularity,vote_count,poster_path,release_date,vote_average,backdrop_path,original_title,original_language
17295,False,The Battle of Algiers,False,"Paratrooper commander Colonel Mathieu, a former French Resistance fighter during World War II, is sent to Algeria to reinforce efforts to squelch the uprisings of the Algerian War. There he faces Ali la Pointe, a former petty criminal who, as the leader of the Algerian Front de Liberation Nationale, directs terror strategies against the colonial French government occupation. As each side resorts to ever-increasing brutality, no violent act is too unthinkable.",False,"[18, 10752, 36]",1.8366,892,/2p3AFtOHFvP6OeVMqlnL1zLKOqL.jpg,1966-09-08,7.9,/A5sZ1OxIH5StZgqBE9MslgsWjK6.jpg,La battaglia di Algeri,it
775,False,A Trip to the Moon,False,"Professor Barbenfouillis and five of his colleagues from the Academy of Astronomy travel to the Moon aboard a rocket propelled by a giant cannon. Once on the lunar surface, the bold explorers face the many perils hidden in the caves of the mysterious planet.",False,"[36, 12, 878]",3.0135,1991,/9o0v5LLFk51nyTBHZSre6OB37n2.jpg,1902-06-15,7.896,/g67r1eiQD3ERSEQFCFkSn7TeGw5.jpg,Le Voyage dans la Lune,fr
740937,False,Simone: Woman of the Century,False,"Simone Veil's life story through the pivotal events of Twentieth Century. Her childhood, her political battles, her tragedies. An intimate and epic portrait of an extraordinary woman who eminently challenged and transformed her era defending a humanist message still keenly relevant today.",False,"[18, 36]",0.8166,381,/yyN4d1pz2kd5TNSOKjdTU7aSn2e.jpg,2022-10-12,7.892,/p30hhjHTRFA08f3Bo3GENQCu6ST.jpg,"Simone, le voyage du siècle",fr
23282,False,One Week,False,"Newlyweds receive a build-it-yourself house as a wedding gift—and the house can, supposedly, be built in ""one week"". A rejected suitor secretly re-numbers packing crates, and the husband struggles to assemble the house according to this new 'arrangement' of its parts.",False,[35],0.7803,325,/43KTefZOLOaXw4Rbywn3uu8BiJn.jpg,1920-08-29,7.892,/fgKoKVw0f2X2ajilfoyra3LFrwo.jpg,One Week,xx
20803,False,Ivan Vasilyevich Changes His Profession,False,"A scientist builds a time machine and accidentally sends his apartment complex manager and a petty burglar to 16th century Moscow, while Tsar Ivan the Terrible travels to 1973.",False,"[35, 878]",1.3103,402,/8O9Czvj9JVZw1mTp0sPKgD5fonn.jpg,1973-09-17,7.892,/z8125Gm4hadwQZOcFiZ7uor77E4.jpg,Иван Васильевич меняет профессию,ru
7984,False,In the Name of the Father,False,"A small-time Belfast thief, Gerry Conlon, is wrongly convicted of an IRA bombing in London, along with his father and friends, and spends 15 years in prison fighting to prove his innocence.",False,[18],2.9246,1968,/3NcIkKxaO2SmRVsG1v50XhtmL0f.jpg,1993-12-27,7.9,/1GZVHgJUcVyytQRJ533GpMavAcL.jpg,In the Name of the Father,en
223,False,Rebecca,False,"Story of a young woman who marries a fascinating widower only to find out that she must live in the shadow of his former wife, Rebecca, who died mysteriously several years earlier. The young wife must come to grips with the terrible secret of her handsome, cold husband, Max De Winter. She must also deal with the jealous, obsessed Mrs. Danvers, the housekeeper, who will not accept her as the mistress of the house.",False,"[9648, 10749, 53, 18]",4.7255,1973,/1qz3qUOHnVy7dL7M7G8jSErxE4b.jpg,1940-03-23,7.892,/i8fiqKaQklF02VmQYhSxmwa8KOH.jpg,Rebecca,en
554596,False,"No manches, Frida 2: paraíso destruido",False,"Zequi and Lucy are about to get married. Although he promises not to overdo it during the bachelor party, things get out of control.",False,[35],6.1056,949,/rG7rDoTe1ZEa936eonDCkV76nkx.jpg,2019-03-15,7.891,/1TPzecXAb5uCqmscA6WaQqKMmvV.jpg,"No manches, Frida 2: paraíso destruido",es
426618,False,Where Hands Touch,False,"Germany, 1944. Leyna, the 15-year old daughter of a white German mother and a black African father, meets Lutz, a compassionate member of the Hitler Youth whose father is a prominent Nazi soldier, and they form an unlikely connection in this quickly changing world.",False,"[10752, 18, 10749]",1.7051,537,/omKzydOrom9kpdfQUE0G9Y9sPl0.jpg,2018-09-14,7.891,/2reDfi3bl3givTawULOVvjEF1rR.jpg,Where Hands Touch,en
29455,False,Winter Light,False,"A Swedish pastor fails a loving woman, a suicidal fisherman and God.",False,[18],1.1146,498,/wDxrEssdjFWYwIZLbr06RQNcg1q.jpg,1963-02-11,7.891,/tis6nrWakUsuG6Jwdm4yESfTU0o.jpg,Nattvardsgästerna,sv
15383,False,Army of Shadows,False,"Betrayed by an informant, Philippe Gerbier finds himself trapped in a torturous Nazi prison camp. Though Gerbier escapes to rejoin the Resistance in occupied Marseilles, France, and exacts his revenge on the informant, he must continue a quiet, seemingly endless battle against the Nazis in an atmosphere of tension, paranoia and distrust.",False,"[10752, 18, 53, 36]",1.7386,749,/aqNZWM9bspt8zaDvVRIRiWxRVJ7.jpg,1969-09-10,7.9,/csCSd8gftDRax0tiuo4VZJ9UaOo.jpg,L'Armée des ombres,fr
210577,False,Gone Girl,False,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",False,"[9648, 53, 18]",21.807,19942,/ts996lKsxvjkO2yiYG0ht4qAicO.jpg,2014-10-01,7.89,/iWak7wT0j6ycCc8lKr4NBz9c7n5.jpg,Gone Girl,en
1162,False,The Miracle Worker,False,"The true story of the frightening, lonely world of silence and darkness of 7-year-old Helen Keller who, since infancy, has never seen the sky, heard her mother's voice or expressed her innermost feelings. Then Annie Sullivan, a 20-year-old teacher from Boston, arrives. Having just recently regained her own sight, the no-nonsense Annie reaches out to Helen through the power of touch, the only tool they have in common, and leads her bold pupil on a miraculous journey from fear and isolation to happiness and light.",False,"[18, 36]",2.0765,341,/3dI6UVM5W1sz3MU9gNK5nVDcAyQ.jpg,1962-05-23,7.89,/5bvQEihHBKJ0Rs1J46HcG0wASDr.jpg,The Miracle Worker,en
776503,False,CODA,False,"As a CODA (Child of Deaf Adults), Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents.",False,"[18, 10402, 10749]",8.4813,2577,/BzVjmm8l23rPsijLiNLUzuQtyd.jpg,2021-08-13,7.9,/v85FlkbMYKa5du1glm0YfYNsL2n.jpg,CODA,en
334533,False,Captain Fantastic,False,"Deep in the forests of the Pacific Northwest, a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world, beginning a journey that challenges his idea of what it means to be a parent.",False,"[12, 18]",4.8095,6827,/2sFME73GaD8UsUxPUKe60cPdLif.jpg,2016-07-08,7.9,/d84M69u6Q202dm6EvhVxbiqrK9f.jpg,Captain Fantastic,en
665,False,Ben-Hur,False,"In ancient Judea, a Jewish aristocrat opposing Roman occupation of his homeland reunites with his childhood friend, now a Roman commander — setting in motion a saga of betrayal, adventure, tragedy, revenge, and faith.",False,"[36, 18, 12]",8.2898,3137,/m4WQ1dBIrEIHZNCoAjdpxwSKWyH.jpg,1959-11-18,7.9,/nk5gq5rNLBJiHvNGMRT6I9VRQX7.jpg,Ben-Hur,en
11036,False,The Notebook,False,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",False,"[10749, 18]",18.5116,12538,/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg,2004-06-25,7.9,/zdXnJqBaGFVtLoPNuMeKfEYUViZ.jpg,The Notebook,en
804,False,Roman Holiday,False,"Overwhelmed by her suffocating schedule, touring European princess Ann takes off for a night while in Rome. When a sedative she took from her doctor kicks in, however, she falls asleep on a park bench and is found by an American reporter, Joe Bradley, who takes her back to his apartment for safety. At work the next morning, Joe finds out Ann's regal identity and bets his editor he can get exclusive interview with her, but romance soon gets in the way.",False,"[10749, 35, 18]",8.3786,2265,/8lI9dmz1RH20FAqltkGelY1v4BE.jpg,1953-08-26,7.9,/n0MyuZW9WJBGCYhzhfCI3d4zlRo.jpg,Roman Holiday,en
1402,False,The Pursuit of Happyness,False,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,False,[18],17.3817,10581,/lBYOKAMcxIvuk9s9hMuecB9dPBV.jpg,2006-12-14,7.885,/5jhG1lTgV0MS6tDkBMQSSitttTT.jpg,The Pursuit of Happyness,en
916224,False,Suzume,False,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",False,"[16, 18, 12, 14]",9.2787,1733,/yStW1TXF5s7Tbtu9KjIZEaWl6HL.jpg,2022-11-11,7.9,/4tdV5AeojEdbvn6VpeQrbuDlmzs.jpg,すずめの戸締まり,ja
615457,False,Nobody,False,"Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind.",False,"[28, 53]",14.1517,8333,/oBgWY00bEFeZ9N25wWVyuQddbAo.jpg,2021-03-18,7.877,/61MrK5U4w4MVL1vfwoG12zYPJ8B.jpg,Nobody,en
393,False,Kill Bill: Vol. 2,False,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",False,"[28, 80, 53]",8.9158,15046,/2yhg0mZQMhDyvUQ4rG1IZ4oIA8L.jpg,2004-04-16,7.878,/pgG6tzJzC8mjGqhaT8IWwEk00xf.jpg,Kill Bill: Vol. 2,en
360814,False,Dangal,False,"Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.",False,"[18, 10751, 35]",9.755,1154,/jLiA1WW3kL1K9lYfYmVj57RD74N.jpg,2016-12-21,7.9,/l0fNAHLOFReQJsxCOmGWvJDnimn.jpg,दंगल,hi
662,False,La Jetée,False,A man confronts his past during an experiment that attempts to find a solution to the problems of a post-apocalyptic world caused by a world war.,False,"[18, 10749, 878]",2.1055,1002,/elGidsRHXkk8UyrtLbcMhaptDyp.jpg,1962-02-16,7.877,/3Z2OhNVU0FhxGZJIq6Gn32UNoKu.jpg,La Jetée,fr
458302,False,"Remi, Nobody's Boy",False,"At the age of 10 years, young Rémi is snatched from his adoptive mother and entrusted to the signor Vitalis, a mysterious itinerant musician. Has its hard sides - he will learn the harsh life of acrobat and sing to win his bread. Accompanied by the faithful dog capi and of the small monkey Joli-Coeur, his long trip through France, made for meetings, friendships and mutual assistance, leads him to the secret of its origins.",False,"[12, 10751, 18]",1.7959,465,/mQYXlxlUTmOP4FWt52qkZZb8JNM.jpg,2018-12-12,7.876,/ufzWHtqmthDV3Vq7LqqDNebq5Cn.jpg,Rémi sans famille,fr
11293,False,Paper Moon,False,"During the Great Depression, a con man finds himself saddled with a young girl who may or may not be his daughter, and the two forge an unlikely partnership.",False,"[35, 80, 18]",2.0006,824,/7fZZwQYFV3hN2KBPI0Y1BlvzF2T.jpg,1973-05-09,7.9,/w9cIKyB1beG2QX1dRFFnaM5gp1X.jpg,Paper Moon,en
833,False,Umberto D.,False,"When elderly pensioner Umberto Domenico Ferrari returns to his boarding house from a protest calling for a hike in old-age pensions, his landlady demands her 15,000-lire rent by the end of the month or he and his small dog will be turned out onto the street. Unable to get the money in time, Umberto fakes illness to get sent to a hospital, giving his beloved dog to the landlady's pregnant and abandoned maid for temporary safekeeping.",False,[18],1.6873,740,/5I7SYsNQmZRZpQ2MAarIQYU9vaX.jpg,1952-01-20,7.9,/oHL7gjqFgxHiwm45hqj4Xou9Odg.jpg,Umberto D.,it
47796,False,Mamma Roma,False,"After years spent working as a prostitute in her Italian village, middle-aged Mamma Roma has saved enough money to buy herself a fruit stand so that she can have a respectable middle-class life and reestablish contact with the 16-year-old son she abandoned when he was an infant. But her former pimp threatens to expose her sordid past, and her troubled son seems destined to fall into a life of crime and violence.",False,[18],1.0622,439,/kQtO9rzEhcezWl0nQlIxV2FZftt.jpg,1962-09-22,7.9,/4OqoSolfhNesDAfv2zluIDVXiPR.jpg,Mamma Roma,it
7857,False,Amarcord,False,"In an Italian seaside town, young Titta gets into trouble with his friends and watches various local eccentrics as they engage in often absurd behavior. Frequently clashing with his stern father and defended by his doting mother, Titta witnesses the actions of a wide range of characters, from his extended family to Fascist loyalists to sensual women, with certain moments shifting into fantastical scenarios.",False,"[35, 18]",3.0013,1217,/kS7i093sQpkLTawUEdgf4HVOHSc.jpg,1973-12-18,7.9,/iFQzlUmO5QmMPcSHHDdfd522x33.jpg,Amarcord,it
52629,False,El Infierno,False,"After being deported back to Mexico, a man has no choice but to join the vicious drug cartel that has corrupted his hometown in order to survive.",False,"[28, 80, 37, 35, 18]",5.1715,771,/ar8BpJ5xAzTIw9bqD9Sra6TjBvw.jpg,2010-09-03,7.873,/bQObbnj0TY2Q1c55w78m1AN6VNX.jpg,El Infierno,es
10238,False,Cries and Whispers,False,"As Agnes slowly dies of cancer, her sisters are so immersed in their own psychic pains that they are unable to offer her the support she needs.",False,[18],1.478,779,/a1bMgB09YDvvRN9SitCclUYragr.jpg,1972-12-21,7.873,/xmLgdb0yDBXa7Dlo3aCzjhjCkuE.jpg,Viskningar och rop,sv
573164,False,An Egg Rescue,False,Toto and his friends must rescue his egg children after they're taken away for a gourmet food event in Africa.,False,"[16, 35, 12, 10751]",1.3706,419,/7he8glf7j41d3amgf4Nbpt3HVq1.jpg,2021-08-12,7.872,/sIMyHMcbFR1jeQ8OC1Y2b93EhXN.jpg,Un rescate de huevitos,es
24238,False,Mary and Max,False,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.",False,"[16, 35, 18]",3.4373,2249,/ebmsM382m9IClLUzKYY2U5biFwM.jpg,2009-04-09,7.872,/8UxYHvKBNFnoyfHjgjMwzj4zOuy.jpg,Mary and Max,en
582927,False,I'm No Longer Here,False,"In Monterrey, Mexico, a young street gang spends their days dancing to slowed-down cumbia and attending parties. After a mix-up with a local cartel, their leader is forced to migrate to the U.S. but quickly longs to return home.",False,[18],0.8241,526,/AtfK71xkVaaHTZwU5mgfDgBqg9Y.jpg,2019-10-21,7.868,/wFSXN4CaDfmUURbEbghhK6m7WPI.jpg,Ya no estoy aquí,es
50759,False,An Autumn Afternoon,False,"Widower Shuhei Hirayama's caretaker is his 24-year-old daughter, Michiko. Gradually, he comes to realize that Michiko should not be obliged to look after him for the rest of his life, so he arranges a marriage for her.",False,[18],1.9945,320,/4RtWkqywkzxonlnGBwv4RpSw4Rb.jpg,1962-11-18,7.862,/r9cWPx9W8ObmMIBdbBce9bUXZhq.jpg,秋刀魚の味,ja
654,False,On the Waterfront,False,"A prizefighter-turned-longshoreman with a conscience goes up against labor leaders to expose corruption, extortion, and murder among the union ranks.",False,"[80, 18, 10749]",3.6323,1774,/v1RtJ1qR4v9nrnfoBVBl6hjTW9.jpg,1954-06-22,7.868,/pxkQAIhC7LXN5s5B23lnvCMgva5.jpg,On the Waterfront,en
667520,False,A Whisker Away,False,"A peculiar girl transforms into a cat to catch her crush's attention. But before she realizes it, the line between human and animal starts to blur.",False,"[16, 18, 10749, 14]",4.5967,1488,/6inkRM1XGBG5vRhclCPWfMenp7N.jpg,2020-06-18,7.865,/eHTZoXmB4vnDqANZXPZcdAiYQo5.jpg,泣きたい私は猫をかぶる,ja
265195,False,Wild Tales,False,"Injustice and the demands of the world can cause stress for many people. Some of them, however, explode. This includes a waitress serving a grouchy loan shark, an altercation between two motorists, an ill-fated wedding reception, and a wealthy businessman who tries to buy his family out of trouble.",False,"[18, 53, 35]",4.7868,3748,/bU7IUeTdYFOgeUPtwpWKQNhORMC.jpg,2014-08-21,7.863,/dHnki2Dh6lbOtfksrh8H5lg08f5.jpg,Relatos salvajes,es
16237,False,Teen Titans: Trouble in Tokyo,False,"After a battle with a high-tech villain named, Saiko-Tek, the Teen Titans travel to the city of Tokyo where they find themselves embroiled in a conflict with an ancient enemy.",False,"[16, 28, 878, 10770]",2.24,452,/4wMlDE1HzkVyYeDKuY1oDOWQlN2.jpg,2006-09-15,7.863,/fey7NzJ61KAAVPfUgcpaahW5gZ5.jpg,Teen Titans: Trouble in Tokyo,en
482321,False,Ron's Gone Wrong,False,"In a world where walking, talking, digitally connected bots have become children's best friends, an 11-year-old finds that his robot buddy doesn't quite work the same as the others do.",False,"[16, 878, 10751, 35]",4.3396,2014,/plzgQAXIEHm4Y92ktxU6fedUc0x.jpg,2021-10-14,7.862,/40WhgHxqkVPJeFIGeVFF48DB5e5.jpg,Ron's Gone Wrong,en
455714,False,Bad Genius,False,"Lynn, a brilliant student, after helping her friends to get the grades they need, develops the idea of starting a much bigger exam-cheating business.",False,"[18, 80, 53, 35]",2.953,850,/mgyvwqn5SYKhfg5kofZDfgH8R0q.jpg,2017-05-03,7.861,/6qTpufRgDkl0M2zRPewozYD1g5y.jpg,ฉลาดเกมส์โกง,th
613,False,Downfall,False,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.",False,"[18, 36, 10752]",6.4242,4303,/cP1ElGjBhbZAAqmueXjHDKlSwiP.jpg,2004-09-16,7.861,/cmyrTgVrfsQNlQG4o6m7E5HoP0L.jpg,Der Untergang,de
369557,False,Sing Street,False,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,False,"[10749, 18, 10402, 35]",2.823,2444,/sUWpVlrvzU2SJbnVZqIeKulPKwk.jpg,2016-03-11,7.859,/yB35bWnl0hBsc7bgMrO98d4s3Kj.jpg,Sing Street,en
10191,False,How to Train Your Dragon,False,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",False,"[14, 12, 16, 10751]",13.5981,14355,/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,2010-03-18,7.859,/59vDC1BuEQvti24OMr0ZvtAK6R1.jpg,How to Train Your Dragon,en
10376,False,The Legend of 1900,False,"Musician Max Tooney goes to sell his prized Conn trumpet to a music shop, where he plays the instrument one last time. The shopkeeper recognises the song as one on a record matrix he found and asks who the piece is by. Tooney tells the story of an infant found abandoned in the first class dining room of the four-stacker ocean-liner SS Virginian on 1 January 1900. Danny Boodman, a coal-man from the boiler room, names the boy Danny Boodman T. D. Lemon 1900, after himself, the fruit crate the boy was found in, and the year, and raises him as his own.",False,"[18, 10402]",10.3872,2442,/iOcbJ5pxokOPDRgieVDbsFMrCc6.jpg,1998-10-28,8.241,/muSeX7fnNw0pv4zHK7RSwZln6Hk.jpg,La leggenda del pianista sull'oceano,it
670,False,Oldboy,False,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate man seeks revenge on his captors.",False,"[18, 53, 9648, 28]",18.3033,9848,/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,2003-11-21,8.239,/sdwjQEM869JFwMytTmvr6ggvaUl.jpg,올드보이,ko
299534,False,Avengers: Endgame,False,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",False,"[12, 878, 28]",38.827,27742,/ulzhLuWrPK07P1YkdWQLZnQh1JL.jpg,2019-04-24,8.236,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,Avengers: Endgame,en
1356039,False,Counterattack,False,"When a hostage rescue mission creates a new enemy, Capt. Guerrero and his elite soldiers must face an ambush by a criminal group.",False,"[28, 12, 53]",6.2494,814,/38I76hGcFY6xB47pjm7pZwkfuAF.jpg,2025-02-27,8.235,/deUWVEgNh2IGjShyymZhaYP40ye.jpg,Contraataque,es
299536,False,Avengers: Infinity War,False,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",False,"[12, 28, 878]",50.9407,31986,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,8.236,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,Avengers: Infinity War,en
632632,False,Given,False,"Haruki secretly had feelings for Akihiko for years, but Akihiko was still in a relationship with his roommate, the violinist Ugetsu Murata. Haruki, Akihiko, and Ugetsu's love clashes and starts to move forward.",False,"[16, 18, 10402, 10749]",2.7124,418,/pegCub2zdYD5As43AOmGsIctuKc.jpg,2020-08-22,8.233,/9Xz0bzUFTVgDZd4WZz1cJDQjLkB.jpg,映画 ギヴン,ja
1317149,False,I Swear,False,"Diagnosed with Tourette Syndrome at 15, John Davidson navigates his way against the odds through troubled teenage years and into adulthood, finding inspiration in the kindness of others to discover his true purpose in life.",False,"[18, 36]",14.0547,305,/vUwyhNWBKkSwK8ELvEeBRwV724h.jpg,2025-09-22,8.228,/fe6kkxaxn0mCU2gl1vfU44IYWsy.jpg,I Swear,en
504253,False,I Want to Eat Your Pancreas,False,"After his classmate and crush is diagnosed with a pancreatic disease, an average high schooler sets out to make the most of her final days.",False,"[16, 18, 10749]",6.6996,1776,/qpV8kvRfAntV7D4aOOsLIz7OdPc.jpg,2018-09-01,8.226,/YLyORLsYIjC0d1TFBSpJKk7piP.jpg,君の膵臓をたべたい,ja
447362,False,Life in a Year,False,"A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",False,"[18, 10749]",3.0967,1970,/bP7u19opmHXYeTCUwGjlLldmUMc.jpg,2020-11-27,8.226,/u6aGN71Hx39iX8Uv4ILRRKHmAXc.jpg,Life in a Year,en
98,False,Gladiator,False,"After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.",False,"[28, 18, 12]",21.1776,20877,/wN2xWp1eIwCKOD0BHTcErTBv1Uq.jpg,2000-05-04,8.226,/jhk6D8pim3yaByu1801kMoxXFaX.jpg,Gladiator,en
572154,False,Rascal Does Not Dream of a Dreaming Girl,False,"In Fujisawa, Sakuta Azusagawa is in his second year of high school. Blissful days with his girlfriend and upperclassman, Mai Sakurajima, are interrupted by the appearance of his first crush, Shoko Makinohara.",False,"[16, 10749, 18, 14]",5.519,599,/AtFnN4OztDJy8IFwYd5JfU0jlEM.jpg,2019-06-15,8.224,/wIeNWRuBCdEBmWoDRcKputYV414.jpg,青春ブタ野郎はゆめみる少女の夢を見ない,ja
490132,False,Green Book,False,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",False,"[18, 35, 36]",12.29,12852,/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,2018-11-16,8.224,/5En0fmDagt3Pk8d7P3uTwfeQceg.jpg,Green Book,en
857,False,Saving Private Ryan,False,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",False,"[10752, 18, 36]",24.2671,17196,/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg,1998-07-24,8.224,/bdD39MpSVhKjxarTxLSfX6baoMP.jpg,Saving Private Ryan,en
995133,False,"The Boy, the Mole, the Fox and the Horse",False,"The unlikely friendship of a boy, a mole, a fox and a horse traveling together in the boy's search for home.",False,"[16, 10751, 18, 12]",4.5735,720,/wAKBWRhMmBtrCCuqmFwPm2RGTph.jpg,2022-12-25,8.22,/wO0MIGcA7w7tBI9Ey80Q4Z7qnPm.jpg,"The Boy, the Mole, the Fox and the Horse",en
508965,False,Klaus,False,"A selfish postman and a reclusive toymaker form an unlikely friendship, delivering joy to a cold, dark town that desperately needs it.",False,"[16, 10751, 35]",4.5894,4662,/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,2019-11-08,8.222,/cYQvXNPZLow73lhspVQ7CYlT3Mi.jpg,Klaus,en
24188,False,Il Sorpasso,False,"Roberto, a shy law student in Rome, meets Bruno, a forty-year-old exuberant, capricious man, who takes him for a drive through the Roman and Tuscany countries in the summer. When their journey starts to blend into their daily lives though, the pair’s newfound friendship is tested.",False,"[18, 35, 12]",1.8232,836,/4h1ckrJQVcQYjeOkqS8i9BqZ9MI.jpg,1962-12-05,8.217,/uUrV5KSjnZx47Dq7e6STr73iN4N.jpg,Il sorpasso,it
16869,False,Inglourious Basterds,False,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",False,"[18, 53, 10752]",15.0127,24154,/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg,2009-08-02,8.217,/hwNtEmmugU5Yd7hpfprNWI0DGIn.jpg,Inglourious Basterds,en
110420,False,Wolf Children,False,"After her werewolf lover unexpectedly dies in an accident, a woman must find a way to raise the son and daughter that she had with him. However, their inheritance of their father's traits prove to be a challenge for her.",False,"[16, 10751, 18, 14]",5.767,2485,/3Nllh6JgcrFdtOn6iFOWHudNInd.jpg,2012-07-21,8.216,/oMqgJMCaNIqeJtilc71D4nRqdmt.jpg,おおかみこどもの雨と雪,ja
527641,False,Five Feet Apart,False,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",False,"[10749, 18]",6.0023,5911,/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg,2019-03-14,8.215,/27ZkYMWynuK2qiDP6awc3MsCaOs.jpg,Five Feet Apart,en
25237,False,Come and See,False,"The invasion of a village in Belarus by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",False,"[18, 10752]",6.5254,1838,/qNbMsKVzigERgJUbwf8pKyZogpb.jpg,1985-10-17,8.215,/3Na31ta8vDuKOgQuPLdSZLs8bCB.jpg,Иди и смотри,ru
16672,False,Woman in the Dunes,False,A vacationing entomologist suffers extreme physical and psychological trauma after being taken captive by the residents of a poor seaside village and made to live with a woman whose life task is shoveling sand for them.,False,"[18, 53]",3.4385,514,/xiBr3bIT2xpbuIKo5bLK7ebP4O1.jpg,1964-02-15,8.213,/dxfFh9pTKDaYH2B6PwcR6ohCM1L.jpg,砂の女,ja
1124,False,The Prestige,False,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",False,"[18, 9648, 878]",12.2692,17575,/Ag2B2KHKQPukjH7WutmgnnSNurZ.jpg,2006-10-19,8.208,/z3br1ub7spqGMkxgjgJSdM4DC21.jpg,The Prestige,en
