wins,losses,goals_for,team_name,goals_against,goal_difference
0.660377358490566,0.2666666666666667,0.5236220472440946,27,0.28093645484949836,0.7205882352941175
0.6415094339622641,0.2666666666666667,0.4409448818897638,28,0.2441471571906355,0.6911764705882353
0.339622641509434,0.4833333333333333,0.24803149606299213,29,0.34782608695652173,0.4558823529411764
0.6415094339622641,0.23333333333333336,0.5275590551181103,30,0.3076923076923077,0.7
0.6226415094339622,0.31666666666666665,0.547244094488189,31,0.3210702341137124,0.7029411764705882
0.5094339622641509,0.3666666666666667,0.4448818897637795,32,0.4180602006688964,0.5411764705882353
0.5849056603773585,0.2666666666666667,0.3464566929133859,14,0.26086956521739135,0.6058823529411764
0.41509433962264153,0.4666666666666667,0.43700787401574803,0,0.5652173913043479,0.4058823529411764
0.5094339622641509,0.33333333333333326,0.5118110236220472,1,0.40802675585284287,0.6
0.339622641509434,0.43333333333333335,0.29527559055118113,2,0.34782608695652173,0.4911764705882352
0.37735849056603776,0.41666666666666663,0.27952755905511817,3,0.37792642140468224,0.4529411764705882
0.2452830188679245,0.5333333333333333,0.22047244094488194,4,0.4180602006688964,0.37352941176470583
0.37735849056603776,0.5166666666666666,0.3858267716535433,7,0.49498327759197325,0.42941176470588227
0.39622641509433965,0.3666666666666667,0.36220472440944884,5,0.3712374581939799,0.5205882352941176
0.6226415094339622,0.13333333333333333,0.5354330708661418,6,0.2642140468227425,0.7441176470588234
0.6981132075471698,0.1,0.5118110236220472,8,0.1806020066889632,0.7999999999999999
0.7358490566037736,0.15,0.6062992125984251,9,0.29431438127090304,0.7705882352941176
0.5094339622641509,0.25,0.45669291338582674,10,0.3846153846153846,0.5794117647058823
0.28301886792452835,0.41666666666666663,0.24015748031496065,11,0.40802675585284287,0.3970588235294117
0.4528301886792453,0.43333333333333335,0.3464566929133859,13,0.35451505016722407,0.5235294117647058
0.6226415094339622,0.30000000000000004,0.32677165354330706,16,0.21070234113712372,0.6352941176470588
0.39622641509433965,0.4,0.3582677165354331,17,0.39799331103678937,0.4941176470588235
0.339622641509434,0.4,0.26771653543307083,18,0.30434782608695654,0.5088235294117647
0.6981132075471698,0.15,0.3976377952755906,19,0.1705685618729097,0.7235294117647059
0.49056603773584906,0.3833333333333333,0.42913385826771655,20,0.38795986622073586,0.5558823529411764
0.4339622641509434,0.41666666666666663,0.37401574803149606,21,0.38795986622073586,0.5147058823529411
0.8113207547169812,0.16666666666666666,0.5826771653543307,22,0.2240802675585285,0.8147058823529412
0.6792452830188679,0.15,0.3779527559055118,23,0.1705685618729097,0.7088235294117646
0.41509433962264153,0.4,0.3503937007874016,24,0.3846153846153846,0.49999999999999994
0.339622641509434,0.5499999999999999,0.2913385826771654,25,0.4682274247491639,0.38235294117647056
0.3584905660377359,0.43333333333333335,0.38976377952755903,27,0.4147157190635452,0.5029411764705882
0.6037735849056604,0.2166666666666667,0.5433070866141733,28,0.35785953177257523,0.6676470588235294
0.5094339622641509,0.23333333333333336,0.40944881889763785,29,0.3177257525083612,0.6029411764705882
0.660377358490566,0.2833333333333333,0.47637795275590555,30,0.3110367892976589,0.6588235294117647
0.6792452830188679,0.19999999999999998,0.5866141732283464,31,0.3110367892976589,0.7411764705882352
0.5660377358490566,0.30000000000000004,0.42913385826771655,32,0.3511705685618729,0.588235294117647
0.37735849056603776,0.4,0.2716535433070867,14,0.3277591973244147,0.4911764705882352
0.4528301886792453,0.43333333333333335,0.38976377952755903,0,0.4280936454849499,0.4911764705882352
0.6037735849056604,0.13333333333333333,0.3700787401574803,1,0.2441471571906355,0.638235294117647
0.5283018867924528,0.3833333333333333,0.4133858267716536,2,0.35451505016722407,0.5735294117647058
0.6226415094339622,0.31666666666666665,0.33464566929133854,3,0.20401337792642138,0.6470588235294117
0.3584905660377359,0.3833333333333333,0.22440944881889768,4,0.31438127090301005,0.46764705882352936
0.30188679245283023,0.5666666666666667,0.2440944881889764,7,0.41137123745819404,0.3970588235294117
0.20754716981132074,0.5333333333333333,0.28740157480314965,5,0.4816053511705686,0.3676470588235293
